year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,0,241,0.0,0.3464996866619321,0.4147942696129058,0.5399925511763422,0.5833462827007452
2030,0,242,0.0,0.4125229200562587,0.41676988636115897,0.5273396329778033,0.5767430603880689
2030,0,243,0.0,0.37985772639079596,0.4229686398964541,0.5208017965088685,0.5732381885401563
2030,0,244,0.0,0.35542048325925657,0.42720871539936167,0.5156938859939094,0.5729819493785527
2030,0,245,0.0,0.3726133349259284,0.4445993013418877,0.5135435077987566,0.5736731976801014
2030,0,246,0.0,0.46548222977920284,0.45956598151897776,0.5328591769950909,0.5783913166236456
2030,0,247,0.0,0.5048104314469654,0.45454722050755925,0.578895246390869,0.5844069558534127
2030,0,248,0.0,0.5216739392834971,0.45307297111923056,0.6246777119576928,0.582556936411213
2030,0,249,0.046168459476898946,0.5015594424794928,0.4619788911553905,0.6498575431518171,0.5938543320038693
2030,0,250,0.17784838138324366,0.5248914850206924,0.45900199865490016,0.6644251297119818,0.5930439360123442
2030,0,251,0.2895238071409432,0.462192636301062,0.4176972749956049,0.6650893455382556,0.5974315177861104
2030,0,252,0.37267874613259977,0.519636328846849,0.43645490739458337,0.6551783298733499,0.5944287811124117
2030,0,253,0.4130390515059544,0.49653906570002176,0.4798614519096738,0.6401790898598786,0.6041495591844098
2030,0,254,0.40844448409969214,0.46869667895936973,0.5257917069354027,0.6198622527773928,0.6102959305577342
2030,0,255,0.35315209984668827,0.48127977143247885,0.5721135964560757,0.6218485519795716,0.6053112400810238
2030,0,256,0.2548227629342151,0.5583153541835713,0.5760171210920689,0.6121294777162299,0.6000153586442
2030,0,257,0.1343827615964949,0.5773067338999028,0.5657514855555807,0.6201173783233982,0.5991462384099873
2030,0,258,0.006576191483232894,0.543741508883911,0.5955781928493051,0.639439884253613,0.6002793418992257
2030,0,259,0.0,0.5357334976123717,0.6076781706127429,0.6728198964556973,0.6085214571634545
2030,0,260,0.0,0.5581072384824423,0.6205884655656024,0.692139800767134,0.6140650367973638
2030,0,261,0.0,0.5651055432851531,0.623007743401233,0.6881549807813463,0.6032572033526176
2030,0,262,0.0,0.5633116413061775,0.6177079310903316,0.6594359967935831,0.6064455638598863
2030,0,263,0.0,0.5541398532034869,0.5952647278450797,0.6087532280579533,0.6089331179951993
2030,0,264,0.0,0.6060539806741856,0.6237465672300075,0.5847247038346909,0.6037929168726004
2030,0,265,0.0,0.6029514710387284,0.6280923378530487,0.5497083906618281,0.5964443531520598
2030,0,266,0.0,0.6066612073201144,0.6253770276487199,0.5423742183833347,0.5861862890849001
2030,0,267,0.0,0.5710786874553407,0.6104944826144627,0.5246913033537816,0.5899598512205825
2030,0,268,0.0,0.5740778594652892,0.605488784503452,0.518885477368872,0.5940863346730211
2030,0,269,0.0,0.6161143833491525,0.6103084406219216,0.5335520103747572,0.595567784530057
2030,0,270,0.0,0.6172168800286898,0.6141952927250196,0.5646730277966411,0.6066633637616684
2030,0,271,0.0,0.5912361286283166,0.6245633872048746,0.6092480915009246,0.6199777543320075
2030,0,272,0.0,0.567793707593727,0.6359610177374331,0.6593583410343942,0.6270224157849554
2030,0,273,0.036820180954650415,0.5033417986498631,0.6535714555271177,0.6920691669298704,0.6205588234940691
2030,0,274,0.1336394480808346,0.4897879891059047,0.6560580100709533,0.714480011721757,0.610512600925708
2030,0,275,0.22792112685876834,0.48092116505928134,0.5803757210395316,0.7127092838331153,0.6131953620194631
2030,0,276,0.2962983573736214,0.43923642713092603,0.6400126272504991,0.7180636497758441,0.6115300625292268
